ProductId,Date,Sales,COGS,Gross Margin,Marketing,Total Expenses,Profit,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
8,2023-02-02,149,60,80,19,47,49,329,50,50,80,130,915
9,2023-02-02,136,52,76,16,38,56,357,50,40,80,120,325
2,2023-02-02,496,213,252,66,88,243,942,240,260,320,580,430
3,2023-02-02,202,83,107,27,39,101,613,100,100,130,230,430
4,2023-02-02,201,75,114,24,56,86,378,60,60,100,160,956
5,2023-02-02,259,99,144,27,38,157,766,100,80,120,200,409
6,2023-02-02,201,77,112,21,32,119,449,90,60,100,160,214
8,2023-02-02,108,41,60,13,36,36,236,30,30,50,80,435
9,2023-02-02,121,45,69,14,45,36,366,40,30,70,100,435
10,2023-02-02,109,84,18,26,49,-46,625,-30,70,10,80,435
11,2023-02-02,111,43,61,39,68,-10,256,10,20,50,70,801
12,2023-02-02,87,35,47,11,38,13,191,10,20,30,50,801
13,2023-02-02,72,30,38,11,44,-9,165,10,10,30,40,435
6,2023-02-02,131,50,73,14,25,71,814,50,40,70,110,435
1,2023-02-02,176,75,90,23,44,68,956,70,90,110,200,801
2,2023-02-02,139,55,75,18,45,45,305,70,60,100,160,435
3,2023-02-02,206,86,107,32,66,61,484,80,100,140,240,435
4,2023-02-02,110,42,61,11,23,56,771,30,40,50,90,435
5,2023-02-02,119,49,63,16,28,52,617,40,40,60,100,435
8,2023-02-02,247,95,137,26,37,148,809,100,80,120,200,209
9,2023-02-02,496,213,252,66,88,243,942,160,180,220,400,559
10,2023-02-02,202,83,107,27,39,101,613,60,70,90,160,408
11,2023-02-02,259,99,144,27,38,157,766,90,60,100,160,805
12,2023-02-02,201,77,112,21,32,119,449,60,50,70,120,707
13,2023-02-02,201,75,114,24,56,86,549,50,40,80,120,530
6,2023-02-02,581,234,311,77,109,300,1282,200,220,300,520,707
1,2023-02-02,141,104,28,33,55,-40,685,-20,130,30,160,626
2,2023-02-02,687,258,387,90,142,364,2067,360,320,480,800,213
3,2023-02-02,130,148,-26,48,91,-174,1071,-110,180,-30,150,925
4,2023-02-02,487,228,229,63,87,211,1436,150,210,220,430,619
5,2023-02-02,309,121,169,110,143,39,712,30,110,160,270,916
8,2023-02-02,309,121,169,110,143,39,712,40,100,150,250,702
9,2023-02-02,377,148,206,48,91,171,844,120,120,190,310,775
10,2023-02-02,271,104,150,33,56,140,596,110,80,140,220,775
11,2023-02-02,581,234,311,77,109,300,1282,150,150,220,370,702
12,2023-02-02,487,228,229,63,87,211,1436,100,150,160,310,775
13,2023-02-02,25,240,-240,91,125,-508,1937,-220,150,-150,0,775
6,2023-02-02,50,19,28,5,17,16,774,20,10,30,40,702
2,2023-02-02,79,33,41,12,46,-7,193,10,40,50,90,702
3,2023-02-02,67,28,35,8,29,9,961,20,30,40,70,775
4,2023-02-02,46,0,43,0,12,46,774,30,0,40,40,775
5,2023-02-02,48,18,27,5,17,15,818,20,10,30,40,775
8,2023-02-02,86,33,48,9,20,42,772,50,20,50,70,503
9,2023-02-02,107,44,56,14,26,45,618,30,30,50,80,503
11,2023-02-02,60,22,34,6,17,25,452,20,10,20,30,503
12,2023-02-02,213,80,120,26,58,92,640,50,50,80,130,503
13,2023-02-02,220,86,120,26,49,105,490,60,50,90,140,971
6,2023-02-02,362,170,170,47,71,147,1073,100,160,160,320,503
1,2023-02-02,137,54,75,49,79,-6,427,40,60,100,160,541
2,2023-02-02,165,65,90,21,65,37,392,50,80,110,190,503
3,2023-02-02,136,52,76,16,38,56,357,70,60,100,160,971
4,2023-02-02,141,59,73,22,55,27,331,20,50,70,120,541
5,2023-02-02,149,60,80,19,47,49,329,50,50,80,130,541
8,2023-02-02,346,130,195,42,74,180,945,120,110,170,280,206
9,2023-02-02,100,38,56,10,22,50,772,50,30,50,80,509
11,2023-02-02,185,65,109,20,43,98,372,40,40,70,110,206
12,2023-02-02,146,56,81,17,40,61,382,40,30,60,90,425
13,2023-02-02,165,65,90,58,87,4,513,10,40,60,100,425
4,2023-02-02,117,48,62,15,27,52,617,40,40,60,100,253
5,2023-02-02,126,53,65,20,53,18,306,20,50,60,110,206
6,2023-02-02,164,70,84,21,43,61,957,60,60,80,140,425
2,2023-02-02,151,58,84,18,40,65,331,70,70,100,170,360
3,2023-02-02,234,92,128,83,113,22,541,60,110,160,270,253
8,2023-03-01,346,162,163,45,69,140,1059,100,130,150,280,970
9,2023-03-01,133,52,73,47,77,-6,421,20,40,70,110,303
10,2023-03-01,143,57,77,18,46,46,323,40,40,70,110,970
11,2023-03-01,137,58,71,22,55,24,325,20,40,70,110,970
12,2023-03-01,144,62,73,19,41,47,952,30,50,60,110,970
13,2023-03-01,104,43,55,14,26,43,613,30,30,50,80,719
5,2023-03-01,211,81,117,22,33,125,441,110,90,140,230,720
6,2023-03-01,192,72,108,23,54,80,541,80,80,130,210,970
1,2023-03-01,227,87,126,24,36,134,756,100,90,130,220,303
2,2023-03-01,206,84,109,27,40,102,603,90,80,120,200,970
3,2023-03-01,249,95,139,26,38,150,799,110,100,140,240,303
8,2023-03-01,227,87,126,24,35,135,756,90,70,110,180,312
9,2023-03-01,206,84,109,27,39,104,603,60,70,90,160,630
10,2023-03-01,249,95,139,26,37,151,799,100,80,120,200,309
11,2023-03-01,211,81,117,22,33,125,441,80,60,110,170,708
12,2023-03-01,192,72,108,23,55,79,541,40,60,90,150,815
5,2023-03-01,604,243,324,80,113,313,1260,260,280,380,660,217
6,2023-03-01,509,239,239,66,91,220,1417,200,270,290,560,630
2,2023-03-01,391,154,213,50,94,177,829,140,160,220,380,773
3,2023-03-01,285,109,158,34,56,151,585,120,110,170,280,815
8,2023-03-01,604,243,324,80,112,315,1260,210,200,290,490,563
9,2023-03-01,285,109,158,34,56,151,585,110,90,140,230,641
11,2023-03-01,509,239,239,66,91,220,1417,140,200,220,420,712
12,2023-03-01,582,245,301,93,126,260,1369,160,210,270,480,563
5,2023-03-01,44,16,25,4,16,13,772,20,10,30,40,515
6,2023-03-01,46,0,43,0,11,47,731,40,0,50,50,712
1,2023-03-01,48,18,27,5,17,15,816,20,10,30,40,712
2,2023-03-01,67,28,35,8,29,9,958,20,20,40,60,515
3,2023-03-01,58,23,31,7,19,18,617,20,20,30,50,319
8,2023-03-01,114,44,63,40,69,-9,251,10,30,60,90,417
9,2023-03-01,113,88,18,27,50,-47,715,-10,70,20,90,816
11,2023-03-01,91,36,49,11,38,16,187,10,30,40,70,314
12,2023-03-01,80,33,42,12,45,-4,162,0,20,40,60,660
13,2023-03-01,80,33,42,12,46,-6,190,0,20,40,60,636
5,2023-03-01,129,49,72,13,25,70,809,70,50,90,140,573
6,2023-03-01,126,48,70,13,25,67,766,60,50,80,130,573
2,2023-03-01,201,85,104,32,65,58,476,40,90,100,190,314
3,2023-03-01,174,74,89,22,44,67,949,60,70,100,170,314
8,2023-03-01,56,21,32,5,17,22,449,30,10,30,40,234
9,2023-03-01,84,32,47,8,19,42,813,40,20,40,60,513
11,2023-03-01,224,84,126,27,58,101,632,60,70,110,180,513
12,2023-03-01,228,89,125,27,51,110,481,70,70,110,180,419
5,2023-03-01,346,162,163,45,69,140,1059,130,180,200,380,614
6,2023-03-01,137,58,71,22,56,22,325,40,60,90,150,330
1,2023-03-01,143,57,77,18,45,47,323,50,60,80,140,614
2,2023-03-01,129,49,72,15,37,52,351,40,50,70,120,330
3,2023-03-01,133,52,73,47,77,-6,421,20,50,80,130,440
8,2023-03-01,178,62,105,19,42,93,346,70,50,90,140,920
9,2023-03-01,129,49,72,13,25,70,767,50,40,60,100,715
11,2023-03-01,137,52,77,16,39,56,376,40,40,70,110,608
12,2023-03-01,160,63,87,57,86,1,506,10,50,80,130,262
5,2023-03-01,165,71,84,22,43,61,950,60,80,100,180,414
6,2023-03-01,119,49,63,16,29,50,611,60,50,80,130,262
1,2023-03-01,128,54,66,20,53,19,301,30,50,70,120,262
2,2023-03-01,242,95,132,86,115,25,532,30,100,130,230,715
3,2023-03-01,200,80,108,26,53,82,415,70,80,110,190,715
9,2023-03-01,201,85,104,32,65,58,476,40,60,80,140,959
10,2023-03-01,174,74,89,22,43,68,949,50,50,70,120,475
11,2023-03-01,129,49,72,13,25,70,809,60,50,80,130,860
13,2023-03-01,66,25,37,7,19,27,769,30,20,40,60,475
5,2023-03-01,160,63,87,57,87,0,506,10,60,80,140,203
6,2023-03-01,132,53,71,17,45,39,299,40,50,70,120,203
2,2023-03-01,329,123,186,40,72,169,932,130,110,180,290,860
8,2023-03-01,119,49,63,16,28,52,611,30,30,50,80,352
9,2023-03-01,128,54,66,20,54,18,301,20,40,50,90,727
10,2023-03-01,165,71,84,22,44,59,950,50,50,70,120,813
11,2023-03-01,86,33,48,9,21,40,813,40,30,50,80,863
13,2023-03-01,129,49,72,13,25,70,767,60,50,80,130,904
3,2023-03-01,228,89,125,27,51,110,481,80,80,120,200,863
5,2023-03-01,242,95,132,86,115,25,532,30,90,130,220,321
6,2023-03-01,200,80,108,26,54,80,415,70,70,110,180,813
2,2023-03-01,224,84,126,27,59,99,632,70,80,110,190,904
9,2023-03-01,137,58,71,22,55,24,325,30,40,60,100,781
11,2023-03-01,84,32,47,8,19,42,813,40,30,50,80,413
13,2023-03-01,56,21,32,5,17,22,449,20,20,30,50,781
5,2023-03-01,133,52,73,47,77,-6,446,20,40,80,120,774
7,2023-03-01,346,162,163,45,69,140,1059,100,150,160,310,774
2,2023-03-01,524,72,420,23,54,543,-54,360,60,400,460,774
9,2023-03-01,80,33,42,12,45,-4,190,0,20,30,50,603
11,2023-03-01,48,18,27,5,16,16,816,20,10,30,40,603
13,2023-03-01,46,0,43,0,11,47,731,30,0,40,40,603
5,2023-03-01,114,44,63,40,70,-10,251,10,40,60,100,603
7,2023-03-01,80,33,42,12,46,-6,162,0,30,40,70,603
1,2023-03-01,114,43,64,13,35,43,231,40,40,60,100,603
2,2023-03-01,127,47,72,15,46,39,361,40,40,70,110,603
9,2023-03-01,547,245,268,93,127,209,1471,130,180,220,400,718
10,2023-03-01,194,214,-32,66,87,-177,1480,-80,160,-20,140,347
11,2023-03-01,249,95,139,26,37,151,799,120,100,150,250,347
12,2023-03-01,227,87,126,24,35,135,756,110,90,140,230,585
13,2023-03-01,211,81,117,22,34,123,441,100,80,130,210,646
5,2023-03-01,67,125,-62,113,146,-309,1118,-190,120,-60,60,845
7,2023-03-01,557,239,284,66,90,288,1260,210,220,290,510,347
2,2023-03-01,719,270,405,94,146,384,2041,270,250,390,640,718
8,2023-03-01,117,48,62,15,28,50,611,40,40,60,100,318
9,2023-03-01,201,85,104,32,65,58,476,40,80,100,180,504
2,2023-03-01,87,33,49,9,20,43,768,50,40,60,100,337
3,2023-03-01,129,49,72,13,25,70,767,70,60,90,150,985
4,2023-03-01,160,63,87,57,86,1,187,0,50,70,120,225
5,2023-03-01,178,62,105,19,42,93,346,70,50,90,140,504
6,2023-03-01,137,52,77,16,39,56,376,50,40,70,110,985
8,2023-03-01,48,18,27,5,17,15,816,20,10,30,40,505
9,2023-03-01,67,28,35,8,30,7,958,20,20,40,60,505
2,2023-03-01,127,47,72,15,46,39,361,50,50,90,140,505
3,2023-03-01,113,88,18,27,51,-49,715,-20,110,20,130,505
4,2023-03-01,80,33,42,12,45,-4,36,10,20,40,60,505
5,2023-03-01,114,44,63,40,70,-10,251,10,30,60,90,505
6,2023-03-01,91,36,49,11,38,16,187,10,30,40,70,505
8,2023-03-01,128,54,66,20,53,19,301,20,50,60,110,918
9,2023-03-01,242,95,132,86,115,25,532,30,90,130,220,918
2,2023-03-01,104,43,55,14,26,43,613,50,50,70,120,405
3,2023-03-01,84,32,47,8,20,40,813,40,40,50,90,405
4,2023-03-01,228,89,125,27,51,110,94,80,70,110,180,405
5,2023-03-01,56,21,32,5,17,22,449,30,10,30,40,580
6,2023-03-01,224,84,126,27,58,101,632,70,70,110,180,580
8,2023-03-01,143,57,77,18,46,46,323,50,50,80,130,940
9,2023-03-01,129,49,72,15,37,52,351,40,40,70,110,915
2,2023-03-01,498,214,253,66,87,246,923,240,260,320,580,830
3,2023-03-01,206,84,109,27,39,104,603,110,100,140,240,915
4,2023-03-01,192,72,108,23,54,80,189,50,60,90,150,979
5,2023-03-01,227,87,126,24,35,135,756,90,70,110,180,409
6,2023-03-01,211,81,117,22,33,125,441,90,60,110,170,361
8,2023-03-01,114,43,64,13,36,42,231,40,30,60,90,435
9,2023-03-01,127,47,72,15,46,39,361,30,40,60,100,435
10,2023-03-01,113,88,18,27,50,-47,715,-20,70,20,90,801
11,2023-03-01,114,44,63,40,70,-10,251,10,20,50,70,435
12,2023-03-01,91,36,49,11,39,15,187,10,20,30,50,801
13,2023-03-01,80,33,42,12,46,-6,162,10,20,30,50,435
5,2023-03-01,117,48,62,15,28,50,611,40,40,60,100,801
6,2023-03-01,129,49,72,13,25,70,809,50,40,70,110,435
1,2023-03-01,174,74,89,22,44,67,949,70,90,110,200,435
2,2023-03-01,132,53,71,17,45,39,299,60,60,90,150,801
3,2023-03-01,201,85,104,32,66,56,476,70,100,130,230,435
4,2023-03-01,126,48,70,13,25,67,766,50,40,70,110,801
8,2023-03-01,249,95,139,26,38,150,799,100,80,120,200,408
9,2023-03-01,498,214,253,66,88,245,923,170,180,230,410,323
10,2023-03-01,206,84,109,27,40,102,603,60,70,90,160,760
11,2023-03-01,227,87,126,24,35,135,756,80,50,90,140,510
12,2023-03-01,211,81,117,22,33,125,441,70,50,80,130,916
13,2023-03-01,192,72,108,23,54,80,541,50,40,80,120,818
5,2023-03-01,318,125,173,113,146,40,700,30,120,160,280,323
6,2023-03-01,604,243,324,80,113,313,1260,210,230,310,540,323
1,2023-03-01,133,109,16,34,57,-61,796,-30,130,20,150,916
2,2023-03-01,719,270,405,94,146,384,2041,370,340,500,840,858
3,2023-03-01,135,154,-27,50,94,-180,1288,-120,190,-40,150,408
4,2023-03-01,509,239,239,66,90,221,1417,150,220,230,450,310
8,2023-03-01,318,125,173,113,146,40,700,50,100,160,260,775
9,2023-03-01,391,154,213,50,94,177,829,120,130,190,320,702
10,2023-03-01,285,109,158,34,56,151,585,110,90,140,230,775
11,2023-03-01,604,243,324,80,112,315,1260,150,160,220,380,702
12,2023-03-01,509,239,239,66,91,220,1417,110,150,170,320,775
13,2023-03-01,34,245,-245,93,127,-505,2449,-240,160,-160,0,775
4,2023-03-01,46,0,43,0,12,46,731,30,0,40,40,775
5,2023-03-01,48,18,27,5,17,15,816,20,10,30,40,702
6,2023-03-01,44,16,25,4,15,15,772,10,10,20,30,775
2,2023-03-01,80,33,42,12,46,-6,190,10,40,50,90,702
3,2023-03-01,67,28,35,8,29,9,958,20,30,40,70,775
8,2023-03-01,98,37,55,10,22,49,768,50,30,50,80,503
9,2023-03-01,104,43,55,14,26,43,613,30,30,50,80,503
11,2023-03-01,56,21,32,5,16,24,449,20,10,20,30,541
12,2023-03-01,224,84,126,27,58,101,632,60,50,90,140,971
13,2023-03-01,228,89,125,27,51,110,481,60,50,90,140,971
4,2023-03-01,137,58,71,22,56,22,325,20,50,70,120,503
5,2023-03-01,143,57,77,18,45,47,323,40,50,70,120,503
6,2023-03-01,346,162,163,45,69,140,1059,100,150,160,310,503
1,2023-03-01,133,52,73,47,76,-4,421,30,60,90,150,971
2,2023-03-01,159,62,87,20,63,36,385,60,70,110,180,971
3,2023-03-01,129,49,72,15,38,50,351,60,60,90,150,971
8,2023-03-01,329,123,186,40,71,171,932,120,100,170,270,360
9,2023-03-01,87,33,49,9,20,43,768,50,20,50,70,509
11,2023-03-01,178,62,105,19,43,92,346,40,40,70,110,425
12,2023-03-01,137,52,77,16,39,56,376,30,30,50,80,206
13,2023-03-01,160,63,87,57,87,0,506,10,40,60,100,360
4,2023-03-01,119,49,63,16,28,52,611,40,40,60,100,425
5,2023-03-01,128,54,66,20,54,18,301,20,50,60,110,360
6,2023-03-01,165,71,84,22,44,59,950,50,60,80,140,206
2,2023-03-01,160,61,89,19,41,71,325,80,70,110,180,509
3,2023-03-01,242,95,132,86,116,24,532,70,110,170,280,206
8,2023-04-01,346,162,163,45,69,140,1091,100,130,150,280,720
9,2023-04-01,133,52,73,47,77,-6,433,20,40,70,110,720
10,2023-04-01,137,55,74,18,45,43,336,40,40,70,110,720
11,2023-04-01,129,54,67,20,54,19,337,20,40,60,100,720
12,2023-04-01,147,63,75,19,41,50,965,40,50,70,120,303
13,2023-04-01,113,46,60,15,28,47,608,40,30,60,90,303
5,2023-04-01,211,81,117,22,33,125,460,110,90,140,230,719
6,2023-04-01,181,68,102,22,54,71,559,80,70,130,200,303
1,2023-04-01,238,91,132,25,36,142,777,110,90,140,230,970
2,2023-04-01,190,78,100,25,37,93,593,70,80,100,180,970
3,2023-04-01,261,100,145,28,40,156,822,120,100,150,250,303
8,2023-04-01,238,91,132,25,37,141,777,100,70,120,190,847
9,2023-04-01,190,78,100,25,38,92,593,60,60,90,150,708
10,2023-04-01,261,100,145,28,39,157,822,110,80,130,210,815
11,2023-04-01,211,81,117,22,34,123,460,80,60,110,170,309
12,2023-04-01,181,68,102,22,53,73,559,40,50,90,140,773
5,2023-04-01,626,252,335,83,115,326,1316,280,290,400,690,309
6,2023-04-01,509,239,239,66,90,221,1464,200,270,290,560,815
2,2023-04-01,486,191,265,63,109,232,865,170,200,270,470,630
3,2023-04-01,321,123,178,39,62,172,611,130,130,180,310,312
8,2023-04-01,626,252,335,83,115,326,1316,210,210,300,510,563
9,2023-04-01,321,123,178,39,63,171,611,120,100,160,260,319
11,2023-04-01,509,239,239,66,91,220,1464,140,200,220,420,712
12,2023-04-01,616,260,318,98,132,276,1423,160,220,280,500,563
5,2023-04-01,46,17,26,4,16,15,776,30,10,40,50,515
6,2023-04-01,46,0,43,0,11,47,688,40,0,50,50,712
1,2023-04-01,50,19,28,5,17,16,820,10,20,20,40,515
2,2023-04-01,65,28,33,8,30,4,964,20,20,40,60,319
3,2023-04-01,52,21,28,6,19,13,614,20,20,30,50,641
8,2023-04-01,114,44,63,40,69,-9,261,10,30,60,90,417
9,2023-04-01,142,93,40,28,52,-18,840,10,70,40,110,636
11,2023-04-01,94,37,51,12,40,16,195,10,30,40,70,417
12,2023-04-01,69,29,36,11,45,-13,169,-10,20,30,50,417
13,2023-04-01,84,35,44,13,46,-3,197,-10,30,30,60,314
5,2023-04-01,123,47,68,13,25,64,821,60,50,80,130,314
6,2023-04-01,119,45,67,12,23,65,777,60,50,80,130,573
2,2023-04-01,190,80,98,30,63,52,494,50,80,100,180,573
3,2023-04-01,178,76,91,23,44,70,965,50,80,90,170,573
8,2023-04-01,56,21,32,5,16,24,454,30,10,30,40,234
9,2023-04-01,80,30,45,8,19,39,820,40,20,40,60,330
11,2023-04-01,237,88,134,29,61,108,653,70,70,120,190,937
12,2023-04-01,285,112,155,34,58,144,502,90,90,140,230,234
5,2023-04-01,346,162,163,45,70,138,1091,130,180,200,380,216
6,2023-04-01,129,54,67,20,54,19,337,30,60,80,140,419
1,2023-04-01,137,55,74,18,46,42,336,50,50,80,130,567
2,2023-04-01,114,43,64,13,37,40,363,40,40,70,110,330
3,2023-04-01,133,52,73,47,76,-4,433,20,50,80,130,513
8,2023-04-01,142,49,84,15,38,68,342,50,40,70,110,414
9,2023-04-01,129,49,72,13,25,70,779,50,40,60,100,262
11,2023-04-01,121,46,68,14,37,46,388,40,30,70,100,262
12,2023-04-01,160,63,87,57,86,1,521,10,50,80,130,608
5,2023-04-01,161,69,82,21,43,58,965,50,80,90,170,608
6,2023-04-01,110,45,58,14,26,47,605,50,50,70,120,920
1,2023-04-01,135,57,70,21,54,24,313,20,60,70,130,715
2,2023-04-01,242,95,132,86,115,25,554,30,100,130,230,608
3,2023-04-01,208,83,112,27,54,86,433,80,80,120,200,262
9,2023-04-01,190,80,98,30,64,50,494,30,60,70,130,203
10,2023-04-01,178,76,91,23,45,68,965,60,50,80,130,475
11,2023-04-01,123,47,68,13,25,64,821,60,40,80,120,959
13,2023-04-01,66,25,37,7,19,27,775,30,20,40,60,959
2,2023-04-01,311,116,176,38,69,159,962,110,110,160,270,959
5,2023-04-01,160,63,87,57,87,0,521,10,60,80,140,203
6,2023-04-01,127,51,68,16,44,36,311,40,40,70,110,860
8,2023-04-01,110,45,58,14,27,46,605,30,30,50,80,321
9,2023-04-01,135,57,70,21,55,22,313,20,40,50,90,772
10,2023-04-01,161,69,82,21,43,58,965,40,50,60,110,850
11,2023-04-01,91,34,51,9,21,45,821,50,30,60,90,904
13,2023-04-01,129,49,72,13,25,70,779,60,50,80,130,904
2,2023-04-01,237,88,134,29,61,108,653,90,80,130,210,850
3,2023-04-01,285,112,155,34,57,145,502,100,100,150,250,754
5,2023-04-01,242,95,132,86,115,25,554,30,90,130,220,850
6,2023-04-01,208,83,112,27,54,86,433,80,70,120,190,754
9,2023-04-01,129,54,67,20,54,19,337,20,40,50,90,774
11,2023-04-01,80,30,45,8,19,39,820,40,30,50,80,351
13,2023-04-01,56,21,32,5,16,24,454,20,20,30,50,774
2,2023-04-01,553,68,451,22,54,589,-348,400,60,430,490,339
5,2023-04-01,125,52,65,47,77,-18,458,10,40,70,110,339
7,2023-04-01,346,162,163,45,69,140,1091,100,150,160,310,508
9,2023-04-01,84,35,44,13,47,-4,197,10,20,40,60,603
11,2023-04-01,50,19,28,5,16,18,820,20,20,30,50,603
13,2023-04-01,46,0,43,0,11,47,688,30,0,40,40,603
1,2023-04-01,129,49,72,15,39,49,241,40,40,70,110,603
2,2023-04-01,133,50,75,16,48,40,372,40,40,70,110,603
5,2023-04-01,114,44,63,40,69,-9,261,10,40,60,100,603
7,2023-04-01,69,29,36,11,45,-13,169,0,20,40,60,603
13,2023-04-01,211,81,117,22,34,123,460,100,80,130,210,518
9,2023-04-01,680,260,378,98,131,367,1558,200,190,300,490,716
10,2023-04-01,201,209,-20,64,85,-156,1811,-70,150,-10,140,718
11,2023-04-01,261,100,145,28,40,156,822,130,100,160,260,315
12,2023-04-01,238,91,132,25,37,141,777,120,90,150,240,347
2,2023-04-01,759,284,428,99,152,410,2108,280,270,400,670,518
5,2023-04-01,70,125,-59,113,146,-304,1382,-190,120,-60,60,212
7,2023-04-01,601,239,325,66,90,349,1262,250,220,330,550,914
8,2023-04-01,127,52,67,17,29,56,605,50,40,70,110,504
9,2023-04-01,190,80,98,30,63,52,494,50,70,100,170,337
2,2023-04-01,92,35,51,9,21,45,776,50,40,60,100,225
3,2023-04-01,129,49,72,13,24,71,779,70,60,90,150,504
4,2023-04-01,160,63,87,57,86,1,37,0,50,70,120,985
5,2023-04-01,142,49,84,15,39,67,342,50,40,70,110,318
6,2023-04-01,121,46,68,14,37,46,388,40,30,60,90,504
8,2023-04-01,50,19,28,5,16,18,820,20,10,30,40,505
9,2023-04-01,65,28,33,8,30,4,964,10,20,30,50,505
2,2023-04-01,133,50,75,16,48,40,372,50,60,90,150,505
3,2023-04-01,142,93,40,28,51,-16,840,10,110,50,160,505
4,2023-04-01,69,29,36,11,45,-13,-39,0,20,30,50,505
5,2023-04-01,114,44,63,40,69,-9,261,10,30,60,90,505
6,2023-04-01,94,37,51,12,39,18,195,10,30,40,70,505
8,2023-04-01,135,57,70,21,55,22,313,30,50,70,120,918
9,2023-04-01,242,95,132,86,116,24,554,30,90,130,220,918
2,2023-04-01,113,46,60,15,27,49,608,60,50,80,130,918
3,2023-04-01,80,30,45,8,20,37,820,50,30,60,90,580
4,2023-04-01,285,112,155,34,57,145,-120,90,90,130,220,580
5,2023-04-01,56,21,32,5,16,24,454,30,10,30,40,405
6,2023-04-01,237,88,134,29,60,110,653,80,70,120,190,405
8,2023-04-01,137,55,74,18,46,42,336,40,50,70,120,512
9,2023-04-01,114,43,64,13,37,40,363,30,40,60,100,281
2,2023-04-01,486,209,247,64,86,239,969,230,260,310,570,361
3,2023-04-01,190,78,100,25,37,93,593,100,90,130,220,940
4,2023-04-01,181,68,102,22,54,71,9,50,50,90,140,956
5,2023-04-01,238,91,132,25,36,142,777,100,70,120,190,832
6,2023-04-01,211,81,117,22,33,125,460,90,60,110,170,832
8,2023-04-01,129,49,72,15,38,50,241,30,40,60,100,801
9,2023-04-01,133,50,75,16,47,42,372,40,40,70,110,435
10,2023-04-01,142,93,40,28,51,-16,840,0,70,40,110,435
11,2023-04-01,114,44,63,40,69,-9,261,10,20,50,70,435
12,2023-04-01,94,37,51,12,40,16,195,10,20,30,50,801
13,2023-04-01,69,29,36,11,44,-12,169,10,10,30,40,801
4,2023-04-01,119,45,67,12,24,64,777,40,40,60,100,435
5,2023-04-01,127,52,67,17,30,55,605,50,40,70,110,435
6,2023-04-01,123,47,68,13,25,64,821,50,40,70,110,435
1,2023-04-01,178,76,91,23,44,70,965,70,90,110,200,801
2,2023-04-01,127,51,68,16,43,37,311,50,60,80,140,435
3,2023-04-01,190,80,98,30,64,50,494,70,100,120,220,801
8,2023-04-01,261,100,145,28,39,157,822,110,80,130,210,415
9,2023-04-01,486,209,247,64,85,240,969,170,170,230,400,415
10,2023-04-01,190,78,100,25,38,92,593,60,60,90,150,562
11,2023-04-01,238,91,132,25,36,142,777,80,60,90,150,951
12,2023-04-01,211,81,117,22,34,123,460,70,50,80,130,707
13,2023-04-01,181,68,102,22,54,71,559,40,40,70,110,619
4,2023-04-01,509,239,239,66,91,220,1464,150,220,230,450,415
5,2023-04-01,318,125,173,113,147,39,729,30,120,160,280,415
6,2023-04-01,626,252,335,83,115,326,1316,220,240,320,560,415
1,2023-04-01,117,123,-13,39,63,-113,964,-70,150,-20,130,562
2,2023-04-01,759,284,428,99,152,410,2108,400,350,540,890,209
3,2023-04-01,169,191,-32,63,109,-209,1564,-150,240,-50,190,818
8,2023-04-01,318,125,173,113,146,40,729,50,100,160,260,775
9,2023-04-01,486,191,265,63,109,232,865,160,160,240,400,702
10,2023-04-01,321,123,178,39,63,171,611,110,100,160,260,775
11,2023-04-01,626,252,335,83,116,325,1316,160,160,230,390,702
12,2023-04-01,509,239,239,66,90,221,1464,110,150,170,320,775
13,2023-04-01,28,260,-260,98,131,-542,3049,-250,170,-170,0,702
4,2023-04-01,46,0,43,0,11,47,688,30,0,40,40,775
5,2023-04-01,50,19,28,5,17,16,820,20,10,30,40,702
6,2023-04-01,46,17,26,4,16,15,776,20,10,30,40,775
2,2023-04-01,84,35,44,13,46,-3,197,10,40,50,90,702
3,2023-04-01,65,28,33,8,29,6,964,20,30,40,70,702
8,2023-04-01,93,35,52,9,21,46,777,40,30,40,70,971
9,2023-04-01,113,46,60,15,28,47,608,40,30,60,90,541
11,2023-04-01,56,21,32,5,17,22,454,20,10,20,30,541
12,2023-04-01,237,88,134,29,61,108,653,70,50,100,150,503
13,2023-04-01,285,112,155,34,57,145,502,70,70,110,180,971
4,2023-04-01,129,54,67,20,54,19,337,20,50,60,110,971
5,2023-04-01,137,55,74,18,46,42,336,40,50,70,120,971
6,2023-04-01,346,162,163,45,70,138,1091,100,150,160,310,971
1,2023-04-01,133,52,73,47,76,-4,433,30,60,90,150,503
2,2023-04-01,127,49,70,16,62,12,399,30,60,80,140,541
3,2023-04-01,114,43,64,13,36,42,363,50,50,80,130,541
8,2023-04-01,311,116,176,38,70,157,962,110,90,160,250,206
