"DateKey","FullDateAlternateKey","DayNumberOfWeek","EnglishDayNameOfWeek","SpanishDayNameOfWeek","FrenchDayNameOfWeek","DayNumberOfMonth","DayNumberOfYear","WeekNumberOfYear","EnglishMonthName","SpanishMonthName","FrenchMonthName","MonthNumberOfYear","CalendarQuarter","CalendarYear","CalendarSemester","FiscalQuarter","FiscalYear","FiscalSemester"
"20080628","39627","7","Saturday","Sábado","Samedi","28","180","26","June","Junio","Juin","6","2","2008","1","4","2008","2"
"20080629","39628","1","Sunday","Domingo","Dimanche","29","181","27","June","Junio","Juin","6","2","2008","1","4","2008","2"
"20080630","39629","2","Monday","Lunes","Lundi","30","182","27","June","Junio","Juin","6","2","2008","1","4","2008","2"
"20080701","39630","3","Tuesday","Martes","Mardi","1","183","27","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080702","39631","4","Wednesday","Miércoles","Mercredi","2","184","27","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080703","39632","5","Thursday","Jueves","Jeudi","3","185","27","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080704","39633","6","Friday","Viernes","Vendredi","4","186","27","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080705","39634","7","Saturday","Sábado","Samedi","5","187","27","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080706","39635","1","Sunday","Domingo","Dimanche","6","188","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080707","39636","2","Monday","Lunes","Lundi","7","189","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080708","39637","3","Tuesday","Martes","Mardi","8","190","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080709","39638","4","Wednesday","Miércoles","Mercredi","9","191","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080710","39639","5","Thursday","Jueves","Jeudi","10","192","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080711","39640","6","Friday","Viernes","Vendredi","11","193","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080712","39641","7","Saturday","Sábado","Samedi","12","194","28","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080713","39642","1","Sunday","Domingo","Dimanche","13","195","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080714","39643","2","Monday","Lunes","Lundi","14","196","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080715","39644","3","Tuesday","Martes","Mardi","15","197","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080716","39645","4","Wednesday","Miércoles","Mercredi","16","198","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080717","39646","5","Thursday","Jueves","Jeudi","17","199","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080718","39647","6","Friday","Viernes","Vendredi","18","200","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080719","39648","7","Saturday","Sábado","Samedi","19","201","29","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080720","39649","1","Sunday","Domingo","Dimanche","20","202","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080721","39650","2","Monday","Lunes","Lundi","21","203","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080722","39651","3","Tuesday","Martes","Mardi","22","204","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080723","39652","4","Wednesday","Miércoles","Mercredi","23","205","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080724","39653","5","Thursday","Jueves","Jeudi","24","206","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080725","39654","6","Friday","Viernes","Vendredi","25","207","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080726","39655","7","Saturday","Sábado","Samedi","26","208","30","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080727","39656","1","Sunday","Domingo","Dimanche","27","209","31","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080728","39657","2","Monday","Lunes","Lundi","28","210","31","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080729","39658","3","Tuesday","Martes","Mardi","29","211","31","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080730","39659","4","Wednesday","Miércoles","Mercredi","30","212","31","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080731","39660","5","Thursday","Jueves","Jeudi","31","213","31","July","Julio","Juillet","7","3","2008","2","1","2009","1"
"20080801","39661","6","Friday","Viernes","Vendredi","1","214","31","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080802","39662","7","Saturday","Sábado","Samedi","2","215","31","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080803","39663","1","Sunday","Domingo","Dimanche","3","216","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080804","39664","2","Monday","Lunes","Lundi","4","217","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080805","39665","3","Tuesday","Martes","Mardi","5","218","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080806","39666","4","Wednesday","Miércoles","Mercredi","6","219","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080807","39667","5","Thursday","Jueves","Jeudi","7","220","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080808","39668","6","Friday","Viernes","Vendredi","8","221","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080809","39669","7","Saturday","Sábado","Samedi","9","222","32","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080810","39670","1","Sunday","Domingo","Dimanche","10","223","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080811","39671","2","Monday","Lunes","Lundi","11","224","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080812","39672","3","Tuesday","Martes","Mardi","12","225","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080813","39673","4","Wednesday","Miércoles","Mercredi","13","226","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080814","39674","5","Thursday","Jueves","Jeudi","14","227","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080815","39675","6","Friday","Viernes","Vendredi","15","228","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080816","39676","7","Saturday","Sábado","Samedi","16","229","33","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080817","39677","1","Sunday","Domingo","Dimanche","17","230","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080818","39678","2","Monday","Lunes","Lundi","18","231","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080819","39679","3","Tuesday","Martes","Mardi","19","232","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080820","39680","4","Wednesday","Miércoles","Mercredi","20","233","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080821","39681","5","Thursday","Jueves","Jeudi","21","234","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080822","39682","6","Friday","Viernes","Vendredi","22","235","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080823","39683","7","Saturday","Sábado","Samedi","23","236","34","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080824","39684","1","Sunday","Domingo","Dimanche","24","237","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080825","39685","2","Monday","Lunes","Lundi","25","238","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080826","39686","3","Tuesday","Martes","Mardi","26","239","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080827","39687","4","Wednesday","Miércoles","Mercredi","27","240","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080828","39688","5","Thursday","Jueves","Jeudi","28","241","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080829","39689","6","Friday","Viernes","Vendredi","29","242","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080830","39690","7","Saturday","Sábado","Samedi","30","243","35","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080831","39691","1","Sunday","Domingo","Dimanche","31","244","36","August","Agosto","Août","8","3","2008","2","1","2009","1"
"20080901","39692","2","Monday","Lunes","Lundi","1","245","36","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080902","39693","3","Tuesday","Martes","Mardi","2","246","36","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080903","39694","4","Wednesday","Miércoles","Mercredi","3","247","36","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080904","39695","5","Thursday","Jueves","Jeudi","4","248","36","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080905","39696","6","Friday","Viernes","Vendredi","5","249","36","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080906","39697","7","Saturday","Sábado","Samedi","6","250","36","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080907","39698","1","Sunday","Domingo","Dimanche","7","251","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080908","39699","2","Monday","Lunes","Lundi","8","252","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080909","39700","3","Tuesday","Martes","Mardi","9","253","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080910","39701","4","Wednesday","Miércoles","Mercredi","10","254","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080911","39702","5","Thursday","Jueves","Jeudi","11","255","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080912","39703","6","Friday","Viernes","Vendredi","12","256","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080913","39704","7","Saturday","Sábado","Samedi","13","257","37","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080914","39705","1","Sunday","Domingo","Dimanche","14","258","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080915","39706","2","Monday","Lunes","Lundi","15","259","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080916","39707","3","Tuesday","Martes","Mardi","16","260","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080917","39708","4","Wednesday","Miércoles","Mercredi","17","261","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080918","39709","5","Thursday","Jueves","Jeudi","18","262","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080919","39710","6","Friday","Viernes","Vendredi","19","263","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080920","39711","7","Saturday","Sábado","Samedi","20","264","38","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080921","39712","1","Sunday","Domingo","Dimanche","21","265","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080922","39713","2","Monday","Lunes","Lundi","22","266","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080923","39714","3","Tuesday","Martes","Mardi","23","267","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080924","39715","4","Wednesday","Miércoles","Mercredi","24","268","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080925","39716","5","Thursday","Jueves","Jeudi","25","269","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080926","39717","6","Friday","Viernes","Vendredi","26","270","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080927","39718","7","Saturday","Sábado","Samedi","27","271","39","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080928","39719","1","Sunday","Domingo","Dimanche","28","272","40","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080929","39720","2","Monday","Lunes","Lundi","29","273","40","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20080930","39721","3","Tuesday","Martes","Mardi","30","274","40","September","Septiembre","Septembre","9","3","2008","2","1","2009","1"
"20081001","39722","4","Wednesday","Miércoles","Mercredi","1","275","40","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081002","39723","5","Thursday","Jueves","Jeudi","2","276","40","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081003","39724","6","Friday","Viernes","Vendredi","3","277","40","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081004","39725","7","Saturday","Sábado","Samedi","4","278","40","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081005","39726","1","Sunday","Domingo","Dimanche","5","279","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081006","39727","2","Monday","Lunes","Lundi","6","280","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081007","39728","3","Tuesday","Martes","Mardi","7","281","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081008","39729","4","Wednesday","Miércoles","Mercredi","8","282","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081009","39730","5","Thursday","Jueves","Jeudi","9","283","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081010","39731","6","Friday","Viernes","Vendredi","10","284","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081011","39732","7","Saturday","Sábado","Samedi","11","285","41","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081012","39733","1","Sunday","Domingo","Dimanche","12","286","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081013","39734","2","Monday","Lunes","Lundi","13","287","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081014","39735","3","Tuesday","Martes","Mardi","14","288","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081015","39736","4","Wednesday","Miércoles","Mercredi","15","289","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081016","39737","5","Thursday","Jueves","Jeudi","16","290","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081017","39738","6","Friday","Viernes","Vendredi","17","291","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081018","39739","7","Saturday","Sábado","Samedi","18","292","42","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
"20081019","39740","1","Sunday","Domingo","Dimanche","19","293","43","October","Octubre","Octobre","10","4","2008","2","2","2009","1"
